,Loan_Amount,Loan_Tenure_Year,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Years_for_Property_to_Completion,Number_of_Side_Income,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Unnamed: 0,Credit_Card_Exceed_Months,Employment_Type,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Number_of_Loan_to_Approve,Property_Type,State,Decision,Score,Total_Duration
1476,623768.0,18.0,15.0,4.0,2.0,1.0,12.0,2.0,7818.0,1362663.0,13743.0,1476,3,government,yes,normal,4,2,bungalow,Penang,Reject,8,33.0
1477,698538.0,14.0,17.0,4.0,2.0,1.0,12.0,3.0,5797.0,805711.0,9043.0,1477,3,government,no,normal,4,2,bungalow,Penang,Accept,8,31.0
1478,606221.0,15.0,17.0,4.0,2.0,1.0,12.0,1.0,5663.0,524738.0,9239.0,1478,3,government,yes,normal,4,2,bungalow,Penang,Accept,6,32.0
1479,707877.0,20.0,17.0,4.0,2.0,1.0,12.0,1.0,7413.0,863895.0,11904.0,1479,3,government,no,normal,4,2,bungalow,Penang,Accept,6,37.0
1480,413782.0,24.0,17.0,4.0,2.0,1.0,12.0,2.0,8320.0,912070.0,14761.0,1480,3,government,yes,normal,4,2,bungalow,Penang,Reject,8,41.0
1481,667788.0,17.0,17.0,4.0,2.0,1.0,12.0,1.0,6257.0,905040.0,19609.0,1481,3,government,no,normal,4,2,bungalow,Penang,Accept,8,34.0
1482,581831.0,18.0,17.0,3.0,2.0,1.0,12.0,2.0,9446.0,1003278.0,16943.0,1482,3,government,yes,normal,4,3,bungalow,Penang,Reject,6,35.0
1483,536349.0,17.0,14.0,4.0,2.0,1.0,12.0,1.0,10552.0,872235.0,12635.0,1483,3,government,no,normal,4,1,bungalow,Penang,Accept,8,31.0
1484,606221.0,17.0,17.0,4.0,2.0,1.0,12.0,1.0,11460.0,713498.0,7685.0,1484,3,government,yes,normal,4,3,bungalow,Penang,Accept,9,34.0
1485,552244.0,22.0,12.0,4.0,2.0,1.0,11.0,1.0,8946.0,989097.0,13714.0,1485,3,government,no,gold,4,3,bungalow,Penang,Reject,8,34.0
1486,248025.0,19.0,17.0,4.0,2.0,1.0,12.0,2.0,7207.0,1093078.0,12215.0,1486,3,government,yes,gold,4,1,bungalow,Penang,Reject,9,36.0
1487,555270.0,15.0,17.0,3.0,2.0,1.0,11.0,3.0,10373.0,937322.0,9571.0,1487,3,government,no,normal,4,3,bungalow,Penang,Reject,6,32.0
1488,733736.0,20.0,17.0,4.0,2.0,2.0,12.0,1.0,5700.0,905293.0,10175.0,1488,3,government,yes,normal,4,3,bungalow,Penang,Reject,6,37.0
1489,443139.0,20.0,17.0,2.0,2.0,2.0,12.0,2.0,4223.0,1217439.0,15415.0,1489,3,government,no,gold,4,2,bungalow,Penang,Accept,7,37.0
1490,316058.0,11.0,17.0,4.0,2.0,1.0,12.0,2.0,6226.0,1102177.0,11652.0,1490,3,government,yes,normal,4,1,bungalow,Penang,Accept,8,28.0
1491,381781.0,12.0,17.0,4.0,2.0,1.0,10.0,1.0,5532.0,941747.0,14264.0,1491,3,government,no,gold,4,1,bungalow,Penang,Reject,7,29.0
1492,742765.0,24.0,17.0,4.0,2.0,1.0,12.0,1.0,10207.0,1278579.0,19480.0,1492,3,government,yes,gold,4,1,bungalow,Penang,Reject,6,41.0
1493,721738.0,18.0,17.0,4.0,2.0,1.0,12.0,3.0,7667.0,1293202.0,14612.0,1493,3,government,no,gold,4,2,bungalow,Penang,Reject,8,35.0
1494,668329.0,11.0,17.0,4.0,2.0,1.0,12.0,2.0,6090.0,1225079.0,12213.0,1494,3,government,yes,gold,4,1,bungalow,Penang,Accept,9,28.0
1495,160577.0,15.0,17.0,4.0,2.0,1.0,12.0,2.0,8474.0,1315231.0,11229.0,1495,3,government,no,normal,4,1,bungalow,Penang,Reject,8,32.0
1496,421768.0,20.0,17.0,4.0,2.0,2.0,12.0,1.0,5521.0,561862.0,12839.0,1496,3,government,yes,normal,4,3,bungalow,Penang,Accept,7,37.0
1497,298580.0,22.0,17.0,4.0,2.0,1.0,12.0,1.0,9576.0,815077.0,8415.0,1497,3,government,no,platinum,4,2,bungalow,Penang,Accept,6,39.0
1498,290798.0,19.0,17.0,3.0,2.0,1.0,12.0,1.0,10581.0,1120015.0,11904.0,1498,3,government,yes,gold,4,1,bungalow,Penang,Accept,8,36.0
1499,504675.0,17.0,17.0,4.0,2.0,1.0,12.0,3.0,12434.0,460106.0,12799.0,1499,3,government,no,normal,4,1,bungalow,Penang,Reject,8,34.0
1500,349482.0,15.0,17.0,4.0,2.0,1.0,10.0,3.0,8716.0,1030554.0,15473.0,1500,6,Self_Employed,yes,normal,5,1,bungalow,Penang,Accept,8,32.0
1501,379172.0,23.0,17.0,4.0,2.0,1.0,10.0,1.0,5118.0,1168387.0,14305.0,1501,6,Self_Employed,no,normal,5,1,bungalow,Penang,Accept,7,40.0
1502,168070.0,13.0,17.0,3.0,2.0,1.0,10.0,2.0,11812.0,836866.0,10382.0,1502,6,Self_Employed,yes,normal,5,3,bungalow,Penang,Accept,6,30.0
1503,467847.0,20.0,13.0,3.0,2.0,2.0,10.0,1.0,6387.0,951224.0,8399.0,1503,6,Self_Employed,no,gold,5,3,bungalow,Penang,Accept,9,33.0
1504,307498.0,17.0,17.0,3.0,2.0,2.0,12.0,3.0,5040.0,574125.0,14857.0,1504,6,Self_Employed,yes,normal,5,2,bungalow,Penang,Accept,8,34.0
1505,772031.0,24.0,15.0,3.0,2.0,1.0,10.0,1.0,4836.0,1105751.0,11522.0,1505,6,Self_Employed,no,platinum,5,1,bungalow,Penang,Reject,6,39.0
1506,291452.0,22.0,17.0,4.0,2.0,2.0,10.0,2.0,9180.0,914651.0,16324.0,1506,6,Self_Employed,yes,platinum,5,3,bungalow,Penang,Accept,6,39.0
1507,309126.0,13.0,17.0,3.0,2.0,2.0,10.0,1.0,6697.0,681272.0,12213.0,1507,6,Self_Employed,no,normal,5,3,bungalow,Penang,Reject,9,30.0
1508,767770.0,20.0,14.0,3.0,2.0,1.0,11.0,1.0,8976.0,1054953.0,11876.0,1508,6,Self_Employed,yes,normal,5,1,bungalow,Penang,Accept,9,34.0
1509,285692.0,13.0,13.0,3.0,2.0,1.0,10.0,2.0,8107.0,979390.0,14591.0,1509,6,Self_Employed,no,normal,5,3,bungalow,Penang,Reject,7,26.0
1510,469692.0,22.0,17.0,3.0,2.0,1.0,10.0,1.0,6072.0,448953.0,12350.0,1510,6,Self_Employed,yes,gold,5,3,bungalow,Penang,Accept,6,39.0
1511,295035.0,12.0,17.0,3.0,2.0,1.0,10.0,3.0,11172.0,420239.0,12213.0,1511,6,Self_Employed,no,platinum,5,3,bungalow,Penang,Accept,7,29.0
1512,221390.0,14.0,17.0,3.0,2.0,1.0,10.0,2.0,11260.0,967072.0,10284.0,1512,6,Self_Employed,yes,platinum,5,2,bungalow,Penang,Reject,8,31.0
1513,186155.0,16.0,17.0,3.0,2.0,1.0,11.0,1.0,10296.0,612566.0,11904.0,1513,6,Self_Employed,no,gold,5,2,bungalow,Penang,Accept,6,33.0
1514,242915.0,17.0,17.0,4.0,2.0,1.0,10.0,1.0,7976.0,1169811.0,11904.0,1514,6,Self_Employed,yes,normal,5,3,bungalow,Penang,Reject,7,34.0
1515,160791.0,22.0,17.0,3.0,2.0,2.0,10.0,1.0,7665.0,867737.0,9679.0,1515,6,Self_Employed,no,normal,5,1,bungalow,Penang,Accept,6,39.0
1516,506613.0,21.0,17.0,3.0,2.0,1.0,10.0,1.0,4951.0,449561.0,8872.0,1516,6,Self_Employed,yes,normal,5,3,bungalow,Penang,Accept,9,38.0
1517,241889.0,14.0,17.0,3.0,2.0,1.0,10.0,1.0,5724.0,755076.0,10520.0,1517,6,Self_Employed,no,normal,5,1,bungalow,Penang,Accept,8,31.0
1518,632586.0,14.0,17.0,3.0,2.0,1.0,10.0,3.0,8873.0,714901.0,16189.0,1518,6,Self_Employed,yes,normal,5,2,bungalow,Penang,Accept,8,31.0
1519,184059.0,10.0,17.0,3.0,2.0,1.0,10.0,1.0,7998.0,925950.0,8938.0,1519,6,Self_Employed,no,normal,5,1,bungalow,Penang,Accept,7,27.0
1520,567738.0,20.0,17.0,4.0,2.0,1.0,10.0,1.0,7145.0,1228167.0,15572.0,1520,6,Self_Employed,yes,normal,5,1,bungalow,Penang,Accept,9,37.0
1521,375970.0,22.0,17.0,3.0,2.0,3.0,10.0,2.0,8245.0,949969.0,13200.0,1521,6,Self_Employed,no,normal,5,3,bungalow,Penang,Accept,8,39.0
1522,317313.0,10.0,17.0,3.0,2.0,2.0,10.0,1.0,10985.0,1273978.0,16018.0,1522,6,Self_Employed,yes,normal,5,3,bungalow,Penang,Reject,6,27.0
1523,461644.0,13.0,14.0,4.0,2.0,1.0,11.0,2.0,7350.0,534613.0,13252.0,1523,6,Self_Employed,no,normal,5,3,bungalow,Penang,Reject,6,27.0
1524,500588.0,10.0,15.0,3.0,2.0,2.0,10.0,3.0,3604.0,1190016.0,13722.0,1524,6,Self_Employed,yes,normal,5,3,bungalow,Penang,Reject,7,25.0
1525,283157.0,19.0,17.0,2.0,2.0,1.0,10.0,2.0,6636.0,881706.0,11062.0,1525,6,Self_Employed,no,normal,5,3,bungalow,Penang,Accept,9,36.0
1526,572922.0,14.0,17.0,3.0,2.0,1.0,10.0,1.0,11598.0,1325609.0,13685.0,1526,6,Self_Employed,yes,normal,5,2,bungalow,Penang,Accept,9,31.0
1527,102686.0,10.0,15.0,3.0,2.0,1.0,10.0,1.0,10652.0,705549.0,12168.0,1527,6,Self_Employed,no,normal,5,2,bungalow,Penang,Accept,8,25.0
1528,784237.0,18.0,15.0,3.0,2.0,1.0,12.0,2.0,7252.0,708809.0,12254.0,1528,6,Self_Employed,yes,normal,5,2,bungalow,Penang,Reject,8,33.0
1529,357429.0,14.0,17.0,3.0,2.0,1.0,11.0,2.0,8285.0,945396.0,15548.0,1529,6,Self_Employed,no,normal,5,1,bungalow,Penang,Accept,8,31.0
1530,758829.0,14.0,5.0,2.0,2.0,1.0,10.0,1.0,7921.0,835666.0,11193.0,1530,6,Self_Employed,yes,normal,5,1,bungalow,Penang,Reject,9,19.0
1531,790300.0,18.0,17.0,3.0,2.0,1.0,11.0,1.0,4099.0,1144335.0,13031.0,1531,6,Self_Employed,no,normal,5,3,bungalow,Penang,Accept,9,35.0
1532,548387.0,10.0,17.0,4.0,2.0,1.0,10.0,1.0,7649.0,604673.0,12561.0,1532,6,Self_Employed,yes,platinum,5,1,bungalow,Penang,Reject,7,27.0
1533,449187.0,16.0,17.0,3.0,2.0,1.0,10.0,2.0,8008.0,929784.0,13355.0,1533,6,Self_Employed,no,normal,5,3,bungalow,Penang,Reject,8,33.0
1534,459098.0,16.0,17.0,3.0,2.0,3.0,10.0,3.0,7903.0,1035713.0,8794.0,1534,6,Self_Employed,yes,gold,5,2,bungalow,Penang,Reject,8,33.0
1535,602072.0,14.0,17.0,3.0,2.0,1.0,10.0,2.0,10612.0,851207.0,18078.0,1535,6,Self_Employed,no,gold,5,2,bungalow,Penang,Accept,8,31.0
1536,364959.0,17.0,15.0,3.0,2.0,1.0,13.0,3.0,5486.0,714873.0,17170.0,1536,6,Self_Employed,yes,normal,5,3,bungalow,Penang,Accept,9,32.0
1537,582981.0,23.0,15.0,3.0,2.0,1.0,10.0,1.0,9580.0,1057583.0,12942.0,1537,6,Self_Employed,no,platinum,5,1,bungalow,Penang,Accept,7,38.0
1538,379172.0,19.0,17.0,3.0,2.0,1.0,10.0,1.0,6989.0,1020372.0,14158.0,1538,6,Self_Employed,yes,normal,5,1,bungalow,Penang,Accept,9,36.0
1539,609285.0,13.0,17.0,3.0,2.0,1.0,10.0,2.0,9140.0,894750.0,13039.0,1539,6,Self_Employed,no,normal,5,1,bungalow,Penang,Accept,7,30.0
1540,362176.0,18.0,17.0,3.0,2.0,2.0,10.0,2.0,8274.0,1408205.0,11202.0,1540,6,Self_Employed,yes,normal,5,1,bungalow,Penang,Accept,7,35.0
1541,133710.0,15.0,5.0,2.0,2.0,1.0,10.0,1.0,7802.0,949283.0,14805.0,1541,6,Self_Employed,no,normal,5,3,bungalow,Penang,Accept,9,20.0
1542,596191.0,22.0,17.0,3.0,2.0,1.0,10.0,1.0,10142.0,1140355.0,7786.0,1542,6,Self_Employed,yes,normal,5,2,bungalow,Penang,Accept,7,39.0
1543,360995.0,11.0,14.0,3.0,2.0,1.0,10.0,3.0,10244.0,1029434.0,11499.0,1543,6,Self_Employed,no,normal,5,2,bungalow,Penang,Accept,6,25.0
1544,528574.0,23.0,17.0,3.0,2.0,1.0,10.0,2.0,8051.0,921744.0,11255.0,1544,6,Self_Employed,yes,gold,5,2,bungalow,Penang,Accept,7,40.0
1545,257621.0,20.0,17.0,3.0,2.0,1.0,10.0,3.0,8924.0,1004254.0,13532.0,1545,6,Self_Employed,no,normal,5,1,bungalow,Penang,Accept,8,37.0
1546,123549.0,21.0,13.0,3.0,2.0,1.0,10.0,2.0,8985.0,1151515.0,13873.0,1546,6,Self_Employed,yes,gold,5,2,bungalow,Penang,Accept,7,34.0
1547,330980.0,16.0,17.0,3.0,2.0,1.0,10.0,2.0,11518.0,709053.0,13031.0,1547,6,Self_Employed,no,normal,5,1,bungalow,Penang,Reject,6,33.0
1548,497175.0,12.0,17.0,3.0,2.0,1.0,10.0,3.0,8629.0,984431.0,12608.0,1548,6,Self_Employed,yes,normal,5,3,bungalow,Penang,Reject,6,29.0
1549,756672.0,21.0,14.0,4.0,2.0,1.0,10.0,3.0,5748.0,998514.0,13312.0,1549,6,Self_Employed,no,gold,5,3,bungalow,Penang,Accept,9,35.0
1550,787101.0,10.0,17.0,3.0,2.0,1.0,10.0,1.0,10823.0,1080052.0,17834.0,1550,6,Self_Employed,yes,gold,5,3,bungalow,Penang,Reject,9,27.0
1551,429203.0,14.0,17.0,3.0,2.0,2.0,10.0,1.0,7261.0,928676.0,11229.0,1551,6,Self_Employed,no,gold,5,1,bungalow,Penang,Accept,6,31.0
1552,742216.0,24.0,17.0,3.0,2.0,3.0,10.0,2.0,3715.0,929266.0,13200.0,1552,6,Self_Employed,yes,normal,5,3,bungalow,Penang,Accept,7,41.0
1553,142194.0,19.0,17.0,3.0,2.0,1.0,10.0,1.0,5503.0,820837.0,16715.0,1553,6,Self_Employed,no,gold,5,1,bungalow,Penang,Accept,9,36.0
1554,572640.0,20.0,17.0,3.0,2.0,2.0,12.0,1.0,7318.0,969344.0,14300.0,1554,6,Self_Employed,yes,platinum,5,2,bungalow,Penang,Accept,8,37.0
1555,546595.0,12.0,16.0,3.0,2.0,1.0,10.0,2.0,7692.0,1449153.0,7948.0,1555,6,Self_Employed,no,normal,5,2,bungalow,Penang,Accept,6,28.0
1556,205318.0,23.0,17.0,3.0,2.0,1.0,10.0,2.0,10432.0,832328.0,13200.0,1556,6,Self_Employed,yes,gold,5,2,bungalow,Penang,Accept,7,40.0
1557,144906.0,22.0,17.0,3.0,2.0,1.0,10.0,3.0,3598.0,1370312.0,14151.0,1557,6,Self_Employed,no,normal,5,3,bungalow,Penang,Accept,7,39.0
1558,123726.0,16.0,17.0,4.0,2.0,1.0,10.0,1.0,6817.0,1167017.0,10655.0,1558,6,Self_Employed,yes,platinum,5,3,bungalow,Penang,Accept,8,33.0
1559,383883.0,24.0,17.0,3.0,2.0,1.0,10.0,1.0,6488.0,567734.0,17812.0,1559,6,Self_Employed,no,normal,5,3,bungalow,Penang,Accept,7,41.0
1560,514837.0,10.0,17.0,3.0,2.0,1.0,11.0,2.0,5723.0,807761.0,10343.0,1560,6,Self_Employed,yes,normal,5,1,bungalow,Penang,Accept,7,27.0
1561,453801.0,19.0,17.0,3.0,2.0,2.0,12.0,3.0,4467.0,931807.0,14930.0,1561,6,Self_Employed,no,gold,5,2,bungalow,Penang,Reject,6,36.0
1562,627947.0,20.0,14.0,3.0,2.0,1.0,10.0,1.0,11685.0,1312868.0,13312.0,1562,6,Self_Employed,yes,normal,5,2,bungalow,Penang,Reject,7,34.0
1563,310781.0,23.0,15.0,3.0,2.0,1.0,10.0,1.0,7804.0,569089.0,12142.0,1563,6,Self_Employed,no,gold,5,3,bungalow,Penang,Accept,7,38.0
1564,249707.0,18.0,17.0,3.0,2.0,1.0,10.0,3.0,7557.0,1207506.0,14802.0,1564,6,Self_Employed,yes,normal,5,2,bungalow,Penang,Accept,7,35.0
1565,318537.0,15.0,17.0,3.0,2.0,1.0,10.0,3.0,3754.0,1123946.0,11229.0,1565,6,Self_Employed,no,normal,5,2,bungalow,Penang,Accept,8,32.0
1566,627746.0,24.0,15.0,3.0,2.0,3.0,10.0,1.0,6690.0,1277933.0,13200.0,1566,6,Self_Employed,yes,normal,5,1,bungalow,Penang,Reject,8,39.0
1567,417295.0,18.0,15.0,3.0,2.0,1.0,10.0,2.0,12232.0,1129189.0,13544.0,1567,6,Self_Employed,no,normal,5,2,bungalow,Penang,Reject,8,33.0
1568,265347.0,20.0,15.0,3.0,2.0,1.0,10.0,1.0,9022.0,1137519.0,9269.0,1568,6,Self_Employed,yes,platinum,5,3,bungalow,Penang,Reject,8,35.0
1569,323778.0,16.0,17.0,3.0,2.0,2.0,10.0,1.0,7599.0,1198466.0,9131.0,1569,6,Self_Employed,no,normal,5,3,bungalow,Penang,Accept,7,33.0
1570,653928.0,19.0,15.0,3.0,2.0,1.0,10.0,1.0,7707.0,675861.0,14775.0,1570,6,Self_Employed,yes,gold,5,3,bungalow,Penang,Reject,9,34.0
1571,408479.0,10.0,17.0,3.0,2.0,2.0,10.0,1.0,11765.0,1427324.0,14435.0,1571,6,Self_Employed,no,normal,5,1,bungalow,Penang,Accept,6,27.0
1572,619415.0,14.0,17.0,4.0,3.0,1.0,10.0,1.0,3771.0,1299749.0,12213.0,1572,6,Self_Employed,yes,gold,5,2,bungalow,Penang,Accept,7,31.0
1573,572922.0,13.0,17.0,3.0,2.0,1.0,10.0,1.0,4417.0,553866.0,16280.0,1573,6,Self_Employed,no,gold,5,2,bungalow,Penang,Accept,6,30.0
1574,630214.0,11.0,17.0,3.0,2.0,2.0,10.0,2.0,6212.0,777644.0,18681.0,1574,6,Self_Employed,yes,platinum,5,1,bungalow,Penang,Accept,6,28.0
1575,234692.0,16.0,13.0,3.0,2.0,1.0,10.0,1.0,3840.0,734926.0,15084.0,1575,6,Self_Employed,no,normal,5,1,bungalow,Penang,Accept,9,29.0
1576,750867.0,18.0,16.0,3.0,2.0,1.0,10.0,3.0,11634.0,666393.0,13279.0,1576,6,Self_Employed,yes,normal,5,1,bungalow,Penang,Reject,7,34.0
1577,503569.0,11.0,17.0,3.0,2.0,1.0,10.0,2.0,10582.0,1096812.0,14101.0,1577,6,Self_Employed,no,normal,5,3,bungalow,Penang,Accept,7,28.0
1578,733704.0,21.0,15.0,4.0,2.0,1.0,10.0,1.0,3674.0,823258.0,15836.0,1578,6,Self_Employed,yes,normal,5,1,bungalow,Penang,Accept,7,36.0
1579,751145.0,13.0,17.0,3.0,2.0,1.0,10.0,3.0,7840.0,1363806.0,12213.0,1579,6,Self_Employed,no,normal,5,2,bungalow,Penang,Accept,8,30.0
1580,718914.0,23.0,17.0,3.0,2.0,1.0,10.0,1.0,10055.0,723908.0,13200.0,1580,6,Self_Employed,yes,normal,5,1,bungalow,Penang,Accept,8,40.0
1581,144213.0,21.0,17.0,3.0,2.0,2.0,10.0,3.0,5587.0,897388.0,19578.0,1581,6,Self_Employed,no,normal,5,3,bungalow,Penang,Accept,7,38.0
1582,466636.0,17.0,17.0,4.0,2.0,1.0,10.0,1.0,8716.0,656544.0,11623.0,1582,6,Self_Employed,yes,gold,5,2,bungalow,Penang,Accept,7,34.0
1583,719237.0,18.0,17.0,3.0,2.0,1.0,10.0,1.0,10110.0,700322.0,13853.0,1583,6,Self_Employed,no,normal,5,3,bungalow,Penang,Accept,6,35.0
1584,610596.0,20.0,17.0,3.0,2.0,1.0,10.0,3.0,5396.0,1089566.0,13279.0,1584,6,Self_Employed,yes,gold,5,1,bungalow,Penang,Accept,6,37.0
1585,460476.0,12.0,17.0,3.0,2.0,1.0,10.0,2.0,7425.0,814214.0,8334.0,1585,6,Self_Employed,no,normal,5,2,bungalow,Penang,Accept,8,29.0
1586,469692.0,22.0,17.0,3.0,2.0,1.0,10.0,2.0,5147.0,889050.0,10901.0,1586,6,Self_Employed,yes,normal,5,1,bungalow,Penang,Reject,6,39.0
1587,115552.0,24.0,17.0,3.0,2.0,2.0,11.0,1.0,4467.0,1012403.0,14250.0,1587,6,Self_Employed,no,gold,5,3,bungalow,Penang,Reject,6,41.0
1588,545011.0,12.0,17.0,3.0,2.0,1.0,10.0,3.0,8856.0,1443956.0,12863.0,1588,6,Self_Employed,yes,normal,5,1,bungalow,Penang,Accept,6,29.0
1589,268514.0,15.0,17.0,3.0,2.0,1.0,11.0,3.0,9497.0,938821.0,10781.0,1589,6,Self_Employed,no,normal,5,1,bungalow,Penang,Accept,6,32.0
1590,268962.0,23.0,12.0,3.0,2.0,1.0,10.0,3.0,5666.0,1029599.0,13505.0,1590,6,Self_Employed,yes,normal,5,3,bungalow,Penang,Accept,9,35.0
1591,459098.0,15.0,17.0,3.0,2.0,2.0,10.0,2.0,12432.0,1101168.0,17245.0,1591,6,Self_Employed,no,gold,5,2,bungalow,Penang,Accept,6,32.0
1592,633296.0,18.0,17.0,3.0,2.0,1.0,11.0,3.0,9860.0,723987.0,13279.0,1592,6,Self_Employed,yes,normal,5,2,bungalow,Penang,Reject,8,35.0
1593,539289.0,14.0,17.0,3.0,2.0,1.0,10.0,3.0,10333.0,1179338.0,11648.0,1593,6,Self_Employed,no,normal,5,2,bungalow,Penang,Accept,7,31.0
1594,181854.0,11.0,17.0,3.0,3.0,1.0,10.0,2.0,10764.0,799306.0,12213.0,1594,6,Self_Employed,yes,normal,5,1,bungalow,Penang,Reject,9,28.0
1595,341555.0,13.0,17.0,3.0,2.0,1.0,12.0,3.0,8390.0,852418.0,16867.0,1595,6,Self_Employed,no,gold,5,2,bungalow,Penang,Reject,9,30.0
1596,378448.0,18.0,17.0,3.0,2.0,1.0,10.0,3.0,4359.0,1128574.0,13279.0,1596,6,Self_Employed,yes,platinum,5,3,bungalow,Penang,Reject,6,35.0
1597,788179.0,19.0,17.0,4.0,2.0,1.0,10.0,1.0,6564.0,933860.0,13279.0,1597,6,Self_Employed,no,normal,5,1,bungalow,Penang,Accept,9,36.0
1598,711715.0,24.0,17.0,3.0,2.0,1.0,10.0,3.0,3769.0,1120244.0,11956.0,1598,6,Self_Employed,yes,gold,5,2,bungalow,Penang,Accept,7,41.0
1599,126012.0,17.0,15.0,3.0,2.0,1.0,12.0,1.0,6352.0,1378490.0,13631.0,1599,6,Self_Employed,no,normal,5,2,bungalow,Penang,Accept,9,32.0
1600,627698.0,12.0,18.0,3.0,2.0,1.0,10.0,2.0,8856.0,612666.0,14478.0,1600,4,employee,yes,normal,5,3,bungalow,Penang,Accept,8,30.0
1601,631702.0,19.0,18.0,3.0,2.0,1.0,10.0,1.0,3764.0,834191.0,13279.0,1601,4,employee,no,normal,5,3,bungalow,Penang,Accept,8,37.0
1602,469692.0,22.0,18.0,3.0,2.0,1.0,10.0,2.0,7654.0,572317.0,8878.0,1602,4,employee,yes,normal,5,3,bungalow,Penang,Accept,8,40.0
1603,144721.0,15.0,18.0,3.0,2.0,1.0,10.0,3.0,5262.0,957151.0,10655.0,1603,4,employee,no,normal,5,1,bungalow,Penang,Accept,9,33.0
1604,375124.0,14.0,18.0,3.0,2.0,1.0,10.0,1.0,7902.0,774270.0,10236.0,1604,4,employee,yes,gold,5,2,bungalow,Penang,Accept,6,32.0
1605,469692.0,22.0,18.0,3.0,2.0,1.0,10.0,1.0,4643.0,426039.0,15716.0,1605,4,employee,no,normal,5,3,bungalow,Penang,Accept,6,40.0
1606,430490.0,22.0,18.0,3.0,2.0,1.0,10.0,2.0,9240.0,1152273.0,10823.0,1606,4,employee,yes,normal,5,1,bungalow,Penang,Accept,8,40.0
1607,671995.0,19.0,15.0,3.0,2.0,1.0,10.0,3.0,5826.0,1098644.0,13796.0,1607,4,employee,no,normal,5,3,bungalow,Penang,Accept,8,34.0
1608,603097.0,15.0,18.0,3.0,2.0,1.0,10.0,1.0,3653.0,605357.0,11229.0,1608,4,employee,yes,normal,5,3,bungalow,Penang,Accept,9,33.0
1609,620729.0,24.0,15.0,3.0,2.0,3.0,10.0,3.0,8750.0,728251.0,14475.0,1609,4,employee,no,normal,5,1,bungalow,Penang,Accept,8,39.0
1610,490780.0,13.0,14.0,3.0,2.0,3.0,10.0,1.0,8755.0,1345450.0,13252.0,1610,4,employee,yes,normal,5,2,bungalow,Penang,Accept,9,27.0
1611,278066.0,24.0,18.0,3.0,2.0,1.0,11.0,2.0,8367.0,1239563.0,11362.0,1611,4,employee,no,normal,5,1,bungalow,Penang,Accept,9,42.0
1612,527932.0,20.0,18.0,4.0,2.0,1.0,10.0,1.0,10141.0,1136788.0,19542.0,1612,4,employee,yes,gold,5,3,bungalow,Penang,Accept,8,38.0
1613,563282.0,15.0,18.0,3.0,2.0,1.0,10.0,1.0,7150.0,919111.0,8826.0,1613,4,employee,no,normal,5,3,bungalow,Penang,Accept,9,33.0
1614,198363.0,18.0,15.0,3.0,2.0,1.0,12.0,1.0,10624.0,535223.0,8926.0,1614,4,employee,yes,normal,5,3,bungalow,Penang,Reject,8,33.0
1615,101797.0,11.0,18.0,3.0,3.0,1.0,10.0,1.0,5605.0,501665.0,12213.0,1615,4,employee,no,normal,5,2,bungalow,Penang,Accept,7,29.0
1616,292248.0,15.0,18.0,3.0,2.0,1.0,10.0,1.0,7356.0,860021.0,12249.0,1616,4,employee,yes,platinum,5,3,bungalow,Penang,Accept,6,33.0
1617,308451.0,14.0,15.0,4.0,2.0,1.0,10.0,1.0,8460.0,955633.0,15277.0,1617,4,employee,no,normal,5,3,bungalow,Penang,Accept,7,29.0
1618,185022.0,21.0,15.0,3.0,2.0,1.0,10.0,2.0,9697.0,752140.0,12142.0,1618,4,employee,yes,normal,5,1,bungalow,Penang,Accept,8,36.0
1619,520619.0,23.0,18.0,5.0,2.0,1.0,10.0,3.0,7616.0,1371534.0,15301.0,1619,4,employee,no,normal,5,1,bungalow,Penang,Accept,9,41.0
1620,437503.0,16.0,18.0,3.0,2.0,1.0,10.0,1.0,10426.0,987605.0,9407.0,1620,4,employee,yes,gold,5,3,bungalow,Penang,Accept,8,34.0
1621,308709.0,23.0,18.0,3.0,2.0,1.0,10.0,3.0,4487.0,601706.0,13200.0,1621,4,employee,no,normal,5,1,bungalow,Penang,Accept,8,41.0
1622,135918.0,19.0,18.0,3.0,2.0,1.0,10.0,1.0,9887.0,804590.0,11904.0,1622,4,employee,yes,platinum,5,3,terrace,Penang,Reject,7,37.0
1623,545973.0,22.0,18.0,4.0,2.0,1.0,10.0,3.0,8716.0,1092532.0,14832.0,1623,4,employee,no,platinum,5,3,terrace,Penang,Accept,9,40.0
1624,497913.0,20.0,18.0,3.0,2.0,1.0,10.0,1.0,9640.0,1192944.0,14156.0,1624,4,employee,yes,gold,5,3,terrace,Penang,Accept,8,38.0
1625,450793.0,21.0,18.0,3.0,2.0,1.0,10.0,2.0,12363.0,1392036.0,12051.0,1625,4,employee,no,gold,5,2,terrace,Penang,Accept,9,39.0
1626,435137.0,18.0,18.0,3.0,2.0,1.0,11.0,2.0,8815.0,1043804.0,15553.0,1626,4,employee,yes,normal,5,3,terrace,Penang,Accept,8,36.0
1627,380697.0,20.0,18.0,3.0,2.0,1.0,10.0,1.0,6064.0,798495.0,13401.0,1627,4,employee,no,normal,5,1,terrace,Penang,Accept,8,38.0
