,Unnamed: 0,Loan_Amount,Loan_Tenure_Year,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Years_for_Property_to_Completion,Number_of_Side_Income,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Unnamed: 0.1,Credit_Card_Exceed_Months,Employment_Type,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Number_of_Loan_to_Approve,Property_Type,State,Score,Total_Duration,Decision
2045,2045,0,6,8,2,0,0,3,0,2,1,2,2045,4,2,0,0,0,1,2,2,3,419,0
2046,2046,0,5,8,2,0,0,3,0,1,2,0,2046,4,2,1,1,0,1,2,2,1,320,0
2047,2047,0,4,10,1,0,1,3,1,1,0,1,2047,4,2,0,1,0,2,2,2,0,419,0
2048,2048,2,14,8,2,0,0,3,0,0,0,1,2048,4,2,1,0,0,2,2,2,1,1014,0
2049,2049,0,9,8,2,0,1,3,1,2,1,0,2049,4,2,0,2,0,2,2,2,3,676,0
2050,2050,0,11,8,1,0,0,3,1,1,1,0,2050,4,2,1,1,0,0,2,2,0,856,0
2051,2051,1,9,8,2,0,0,3,1,2,0,2,2051,4,2,0,0,0,2,2,2,3,676,0
2052,2052,1,0,9,2,0,0,3,2,0,0,0,2052,4,2,1,0,0,0,2,2,2,107,0
2053,2053,0,13,8,2,0,0,1,2,2,2,0,2053,4,2,0,1,0,1,2,2,2,970,0
2054,2054,1,10,8,2,0,0,3,1,2,2,0,2054,4,2,1,0,0,2,2,2,3,766,0
2055,2055,0,5,8,2,0,0,3,0,2,0,0,2055,4,2,0,0,0,2,2,2,3,320,0
2056,2056,2,10,8,2,0,0,3,1,2,1,0,2056,4,2,1,0,0,1,2,2,0,766,0
2057,2057,1,9,9,2,0,0,3,1,0,0,0,2057,4,2,0,1,0,1,2,2,3,766,1
2058,2058,0,9,8,1,0,0,3,1,0,1,2,2058,4,2,1,0,0,1,2,2,2,676,0
2059,2059,1,1,8,2,0,0,3,0,2,0,0,2059,4,2,0,0,0,2,2,2,3,107,1
2060,2060,0,0,9,2,0,0,3,0,1,0,2,2060,4,2,1,1,0,1,2,2,0,107,0
2061,2061,1,12,10,2,0,1,3,0,2,1,1,2061,4,2,0,0,0,2,2,2,3,1014,0
2062,2062,1,10,8,2,0,0,3,0,1,0,0,2062,4,2,1,1,0,2,2,2,1,766,0
2063,2063,2,3,8,2,0,0,3,2,0,1,0,2063,4,2,0,2,0,2,2,2,3,202,0
2064,2064,2,1,8,2,0,0,3,2,1,2,0,2064,4,2,1,0,0,0,2,2,2,107,1
2065,2065,1,11,8,2,0,0,1,2,0,1,0,2065,4,2,0,1,0,0,2,2,3,856,1
2066,2066,1,14,8,2,0,2,0,0,2,1,0,2066,4,2,1,0,0,0,2,2,3,1014,0
2067,2067,1,6,8,1,0,0,3,0,0,1,0,2067,4,2,0,1,0,2,2,2,0,419,0
2068,2068,1,4,8,2,0,0,3,1,2,0,1,2068,4,2,1,1,0,1,2,2,1,261,0
2069,2069,2,9,9,2,0,0,3,2,1,2,0,2069,4,2,0,1,0,1,2,2,2,766,0
2070,2070,2,5,8,2,0,0,3,1,1,1,0,2070,4,2,1,1,0,2,2,2,0,320,0
2071,2071,2,8,8,2,0,0,3,1,0,0,0,2071,4,2,0,2,0,1,2,2,3,580,0
2072,2072,2,3,2,2,0,0,0,1,1,2,0,2072,4,2,1,0,0,0,2,2,3,30,1
2073,2073,1,9,8,2,0,0,3,1,2,0,0,2073,4,2,0,0,0,0,2,2,3,676,0
2074,2074,2,4,8,2,0,1,3,0,0,1,1,2074,4,2,1,1,0,0,2,2,1,261,0
2075,2075,1,6,8,2,0,0,3,0,1,1,0,2075,4,2,0,0,0,0,2,2,3,419,1
2076,2076,1,9,8,2,0,0,2,0,0,1,0,2076,4,2,1,1,0,1,2,2,0,676,1
2077,2077,0,10,8,2,0,0,3,1,1,1,0,2077,4,2,0,1,0,0,2,2,0,766,1
2078,2078,0,10,8,2,0,0,3,0,2,1,0,2078,4,2,1,0,0,0,2,2,2,766,0
2079,2079,2,5,8,2,0,0,1,0,1,2,0,2079,4,2,0,1,0,1,2,2,0,320,1
2080,2080,2,5,8,2,0,0,3,2,0,0,0,2080,4,2,1,0,0,0,2,2,0,320,1
2081,2081,1,10,8,2,0,1,3,2,1,1,0,2081,4,2,0,2,0,2,2,2,0,766,0
2082,2082,2,10,8,2,0,0,3,0,1,0,0,2082,4,2,1,0,0,1,2,2,2,766,1
2083,2083,1,9,8,2,0,1,3,0,1,1,0,2083,4,2,0,1,0,2,2,2,0,676,1
2084,2084,2,7,8,2,0,0,3,1,2,1,0,2084,4,2,1,0,0,2,2,2,1,506,0
2085,2085,0,8,8,2,0,0,2,0,0,0,0,2085,4,2,0,2,0,0,2,2,0,580,1
2086,2086,1,9,8,2,0,1,2,0,2,1,0,2086,4,2,1,0,0,1,2,2,1,676,0
2087,2087,2,1,8,2,0,1,1,2,0,2,2,2087,4,2,0,1,0,0,2,2,1,107,0
2088,2088,1,10,8,2,0,0,3,0,0,1,1,2088,4,2,1,1,0,0,2,2,1,766,1
2089,2089,2,8,8,2,0,0,3,1,1,1,0,2089,4,2,0,0,0,2,2,2,0,580,0
2090,2090,2,13,10,2,0,1,3,0,2,0,2,2090,4,2,1,1,0,1,2,2,2,1058,0
2091,2091,1,12,8,2,0,0,0,0,0,2,0,2091,4,2,0,0,0,1,2,2,0,922,0
2092,2092,0,11,8,2,0,0,1,0,2,2,0,2092,4,2,1,1,0,2,2,2,2,856,0
2093,2093,0,8,8,2,0,0,3,0,1,2,0,2093,4,2,0,0,0,2,2,2,1,580,0
2094,2094,0,1,8,2,0,0,3,2,0,2,1,2094,4,2,1,0,0,0,2,2,2,107,0
2095,2095,1,8,8,2,0,0,3,1,0,2,2,2095,4,2,0,1,0,2,2,2,3,580,0
2096,2096,0,3,5,2,0,0,0,1,0,1,0,2096,4,2,1,1,0,1,2,2,2,85,1
2097,2097,1,10,8,2,0,0,3,2,0,0,1,2097,4,2,0,1,0,1,2,2,1,766,0
2098,2098,1,4,9,2,0,0,3,1,0,1,0,2098,4,2,1,1,0,1,2,2,2,320,0
2099,2099,2,8,8,1,0,0,3,2,0,0,0,2099,4,2,0,1,0,0,2,2,0,580,0
2100,2100,1,9,9,2,0,1,0,0,2,2,2,2100,6,1,1,1,0,0,2,2,2,766,0
2101,2101,0,1,9,1,0,0,1,2,1,0,2,2101,6,1,0,0,0,1,2,2,0,145,1
2102,2102,0,13,10,1,0,0,0,1,2,0,0,2102,6,1,1,2,0,2,2,2,0,1058,0
2103,2103,1,14,10,2,0,0,0,2,0,1,0,2103,6,1,0,0,0,2,2,2,2,1083,0
2104,2104,2,2,3,1,0,0,0,2,0,0,0,2104,6,1,1,2,0,1,2,2,0,30,0
2105,2105,2,9,9,2,0,0,2,1,0,0,0,2105,6,1,0,1,0,0,2,2,2,766,1
2106,2106,1,10,10,2,0,0,0,0,2,2,0,2106,6,1,1,0,0,2,2,2,3,922,1
2107,2107,2,9,9,2,0,0,0,1,0,0,0,2107,6,1,0,0,0,0,2,2,1,766,0
2108,2108,0,3,9,2,0,0,0,2,0,0,0,2108,6,1,1,1,0,2,2,2,1,261,0
2109,2109,2,0,10,1,0,0,0,2,1,0,2,2109,6,1,0,1,0,2,2,2,1,145,0
2110,2110,0,0,9,2,0,0,0,1,2,0,1,2110,6,1,1,1,0,1,2,2,2,107,1
2111,2111,1,6,9,2,0,0,0,1,1,1,0,2111,6,1,0,1,0,2,2,2,2,506,0
2112,2112,0,14,9,1,0,0,0,0,1,2,0,2112,6,1,1,0,0,1,2,2,2,1058,1
2113,2113,2,8,0,2,0,0,0,1,0,0,0,2113,6,1,0,0,0,2,2,2,1,85,0
2114,2114,0,5,9,1,0,2,0,0,2,0,0,2114,6,1,1,1,0,1,2,2,2,419,1
2115,2115,1,8,9,2,0,0,0,1,0,1,0,2115,6,1,0,0,0,2,2,2,1,676,0
2116,2116,1,0,10,2,0,0,0,0,1,1,0,2116,6,1,1,1,0,1,2,2,0,145,0
2117,2117,2,10,9,2,0,0,0,0,1,1,0,2117,6,1,0,1,0,1,2,2,3,856,0
2118,2118,2,7,10,2,0,0,0,2,1,1,1,2118,6,1,1,1,0,2,2,2,2,676,1
2119,2119,2,2,3,2,0,0,0,2,2,0,2,2119,6,1,0,1,0,0,2,2,2,30,0
2120,2120,1,12,9,2,0,0,0,0,0,1,1,2120,6,1,1,1,0,2,2,2,2,970,1
2121,2121,0,8,9,2,0,0,0,1,0,1,0,2121,6,1,0,0,0,0,2,2,1,676,0
2122,2122,2,8,11,2,0,1,0,0,0,1,0,2122,6,1,1,0,0,1,2,2,1,856,0
2123,2123,1,2,9,1,0,0,1,1,1,0,0,2123,6,1,0,1,0,2,2,2,0,202,0
2124,2124,2,10,9,2,0,0,0,1,0,0,0,2124,6,1,1,1,0,0,2,2,0,856,0
2125,2125,1,10,9,2,0,0,0,0,2,1,2,2125,6,1,0,1,0,2,2,2,3,856,0
2126,2126,2,1,9,1,0,0,0,2,1,2,1,2126,6,1,1,1,0,0,2,2,0,145,0
2127,2127,0,14,9,2,0,1,0,0,2,0,1,2127,6,1,0,1,0,2,2,2,3,1058,0
2128,2128,2,10,9,2,0,0,0,1,0,0,0,2128,6,1,1,2,0,2,2,2,1,856,0
2129,2129,2,13,9,2,0,0,0,0,0,1,0,2129,6,1,0,1,0,2,2,2,1,1014,1
2130,2130,1,1,9,2,0,1,0,1,1,0,2,2130,6,1,1,1,0,0,2,2,0,145,1
2131,2131,2,0,9,2,0,0,0,0,1,2,0,2131,6,1,0,0,0,2,2,2,1,107,0
2132,2132,2,14,9,2,0,0,0,0,1,2,0,2132,6,1,1,2,0,1,2,2,0,1058,0
2133,2133,2,3,10,1,0,0,0,0,2,1,2,2133,6,1,0,1,0,1,2,2,0,320,0
2134,2134,1,9,9,2,0,0,0,1,2,0,2,2134,6,1,1,0,0,1,2,2,1,766,0
2135,2135,1,1,9,2,0,0,0,0,1,1,2,2135,6,1,0,1,0,1,2,2,0,145,0
2136,2136,2,12,9,2,0,0,0,2,1,2,0,2136,6,1,1,1,0,0,2,2,1,970,0
2137,2137,1,0,9,2,0,0,0,0,0,2,1,2137,6,1,0,1,0,0,2,2,1,107,0
2138,2138,2,11,9,2,0,0,0,2,1,2,0,2138,6,1,1,1,0,2,2,2,3,922,1
2139,2139,2,10,9,2,0,0,0,0,1,0,0,2139,6,1,0,0,0,2,2,2,3,856,0
2140,2140,2,14,10,2,0,0,0,1,1,0,0,2140,6,1,1,0,0,2,2,2,2,1083,0
2141,2141,2,7,6,2,0,0,0,0,1,0,0,2141,6,1,0,2,0,2,2,2,0,320,0
2142,2142,0,4,9,2,0,0,0,2,1,0,1,2142,6,1,1,0,0,1,2,2,3,320,1
2143,2143,2,4,9,1,0,0,0,2,0,0,1,2143,6,1,0,0,0,1,2,2,2,320,1
2144,2144,0,6,9,2,1,0,0,0,0,1,0,2144,6,1,1,0,0,2,2,2,2,506,0
2145,2145,0,1,9,0,0,0,0,2,0,2,0,2145,6,1,0,1,0,1,2,2,0,145,1
2146,2146,1,7,9,2,0,0,0,2,0,2,0,2146,6,1,1,0,0,2,2,2,1,580,0
2147,2147,1,9,8,2,0,0,0,0,0,0,0,2147,6,1,0,1,0,0,2,2,1,676,0
2148,2148,1,9,8,2,0,0,1,0,0,0,1,2148,6,1,1,1,0,1,2,2,2,676,0
2149,2149,2,0,9,2,0,1,0,2,0,1,2,2149,6,1,0,1,0,1,2,2,0,107,0
2150,2150,1,7,9,2,0,0,0,0,2,0,0,2150,6,1,1,1,0,2,2,2,2,580,1
2151,2151,2,7,10,2,0,0,0,0,1,2,1,2151,6,1,0,0,0,2,2,2,1,676,0
2152,2152,1,4,9,2,0,0,1,2,0,1,1,2152,6,1,1,1,0,2,2,2,2,320,0
2153,2153,1,12,9,2,0,0,0,0,0,1,0,2153,6,1,0,0,0,2,2,2,1,970,1
2154,2154,1,2,9,2,0,0,0,1,0,0,0,2154,6,1,1,2,0,2,2,2,1,202,1
2155,2155,1,8,9,2,0,0,2,2,0,0,1,2155,6,1,0,1,0,1,2,2,1,676,1
2156,2156,2,7,9,2,0,0,0,0,0,0,1,2156,6,1,1,0,0,2,2,2,0,580,0
2157,2157,0,9,9,1,0,0,0,0,1,0,1,2157,6,1,0,1,0,1,2,2,2,766,0
2158,2158,0,5,9,2,0,0,0,2,0,1,1,2158,6,1,1,0,0,0,2,2,3,419,0
2159,2159,0,7,9,2,0,1,0,0,2,2,2,2159,6,1,0,1,0,2,2,2,3,580,0
2160,2160,2,8,10,2,0,0,0,0,2,0,2,2160,6,1,1,0,0,0,0,2,0,766,1
2161,2161,1,10,9,2,0,0,0,0,2,1,0,2161,6,1,0,1,0,1,0,2,3,856,0
2162,2162,2,3,9,2,0,0,0,0,0,0,1,2162,6,1,1,0,0,1,0,2,0,261,0
2163,2163,2,4,9,2,0,0,2,1,1,0,0,2163,6,1,0,1,0,0,0,2,2,320,0
2164,2164,2,8,11,2,0,0,0,1,0,0,0,2164,6,1,1,1,0,1,0,2,3,856,0
2165,2165,0,0,9,2,0,1,0,0,0,2,2,2165,6,1,0,0,0,1,0,2,2,107,0
2166,2166,2,1,9,2,0,0,0,1,1,2,2,2166,6,1,1,1,0,0,0,2,3,145,1
2167,2167,1,14,9,2,0,0,0,0,0,1,0,2167,6,1,0,1,0,1,0,2,3,1058,0
2168,2168,1,6,9,1,0,0,0,0,2,0,0,2168,6,1,1,0,0,0,0,2,0,506,1
2169,2169,2,10,9,2,0,0,0,2,2,2,0,2169,6,1,0,1,0,2,0,2,2,856,1
2170,2170,0,2,0,0,0,0,0,0,0,0,0,2170,6,1,1,1,0,1,0,2,2,4,1
2171,2171,1,14,9,2,0,0,0,0,0,1,0,2171,6,1,0,1,0,2,0,2,2,1058,0
2172,2172,1,12,9,2,0,0,1,1,0,2,1,2172,6,1,1,0,0,2,0,2,3,970,0
2173,2173,1,11,9,2,0,0,0,0,0,2,2,2173,6,1,0,1,0,0,0,2,1,922,0
2174,2174,0,10,9,2,0,0,0,2,1,1,0,2174,6,1,1,1,0,1,0,2,3,856,0
2175,2175,0,7,9,2,0,0,0,0,2,1,2,2175,6,1,0,0,0,2,0,2,3,580,1
2176,2176,1,11,9,2,0,0,0,1,0,0,0,2176,6,1,1,1,0,0,0,2,1,922,0
2177,2177,2,10,9,2,0,0,0,1,2,1,0,2177,6,1,0,2,0,1,0,2,3,856,1
2178,2178,2,6,10,1,0,0,2,1,2,1,0,2178,6,1,1,1,0,2,0,2,1,580,0
2179,2179,0,10,9,2,0,0,1,0,2,0,2,2179,6,1,0,2,0,0,0,2,0,856,0
2180,2180,1,3,10,2,0,0,0,0,2,0,1,2180,6,1,1,1,0,1,2,2,3,320,0
2181,2181,2,4,9,2,0,0,2,2,0,1,1,2181,6,1,0,1,0,0,2,2,0,320,1
2182,2182,0,13,9,2,0,0,0,1,2,0,0,2182,6,1,1,1,0,2,2,2,2,1014,0
2183,2183,2,10,9,2,0,0,0,1,1,2,0,2183,6,1,0,1,0,0,2,2,1,856,1
2184,2184,0,7,9,2,0,1,0,0,1,0,2,2184,6,1,1,1,0,1,2,2,2,580,0
2185,2185,2,9,9,2,0,0,0,1,0,0,0,2185,6,1,0,1,0,0,2,2,1,766,0
2186,2186,1,4,10,2,0,0,0,2,1,2,1,2186,6,1,1,1,0,1,2,2,2,419,1
2187,2187,2,14,10,2,0,1,0,0,0,0,2,2187,6,1,0,1,0,1,2,2,2,1083,0
2188,2188,2,3,9,2,0,0,0,1,0,1,0,2188,6,1,1,1,0,0,2,2,0,261,1
2189,2189,0,12,9,2,0,0,0,2,0,0,0,2189,6,1,0,1,0,1,2,2,3,970,0
2190,2190,0,2,9,2,0,0,0,0,1,2,0,2190,6,1,1,1,0,0,2,2,1,202,1
2191,2191,0,4,11,1,0,0,0,0,2,0,0,2191,6,1,0,1,0,0,2,2,0,506,1
2192,2192,1,13,9,2,0,0,0,0,0,0,2,2192,6,1,1,1,0,1,2,2,2,1014,0
2193,2193,0,11,9,2,0,0,0,0,2,0,0,2193,6,1,0,0,0,0,2,2,3,922,0
2194,2194,1,9,9,1,0,1,0,2,2,0,2,2194,6,1,1,1,0,2,2,2,3,766,0
2195,2195,0,0,9,1,0,1,0,0,0,0,0,2195,6,1,0,1,0,2,2,2,3,107,1
2196,2196,0,13,9,2,0,0,0,0,1,0,1,2196,6,1,1,0,0,2,2,2,0,1014,0
2197,2197,1,3,9,2,0,0,0,0,0,2,2,2197,6,1,0,1,0,0,2,2,1,261,0
2198,2198,2,4,9,2,0,0,0,0,0,0,2,2198,6,1,1,1,0,1,2,2,2,320,1
2199,2199,1,14,10,2,0,0,0,1,1,0,0,2199,6,1,0,1,0,1,2,2,3,1083,1
2200,2200,0,5,11,0,0,4,0,2,2,2,0,2200,0,0,1,1,1,0,2,2,1,580,0
2201,2201,0,6,6,0,0,1,0,0,1,0,1,2201,0,0,0,1,1,2,2,2,0,261,0
2202,2202,0,5,10,0,0,4,0,1,2,2,0,2202,0,0,1,1,1,0,2,2,3,506,1
2203,2203,1,4,10,0,0,4,0,0,0,2,0,2203,0,0,0,1,1,0,2,2,3,419,0
2204,2204,1,5,10,1,0,4,0,0,2,2,2,2204,0,0,1,1,1,0,2,2,2,506,1
2205,2205,0,7,10,0,0,1,0,0,1,2,2,2205,0,0,0,1,1,2,2,2,2,676,1
2206,2206,2,0,8,0,0,4,0,0,1,0,0,2206,0,0,1,2,1,0,2,2,2,85,0
2207,2207,1,5,10,0,0,0,0,2,0,1,0,2207,0,0,0,1,1,1,2,2,2,506,0
2208,2208,1,10,10,0,0,2,0,2,0,1,1,2208,0,0,1,0,1,0,2,2,1,922,0
2209,2209,2,5,10,0,0,1,0,0,1,1,0,2209,0,0,0,0,1,2,2,2,3,506,1
2210,2210,0,8,10,0,0,1,0,0,1,0,2,2210,0,0,1,1,1,0,2,2,3,766,0
2211,2211,1,3,10,0,0,4,0,1,2,1,2,2211,0,0,0,0,1,1,2,2,0,320,0
2212,2212,2,11,10,0,0,4,0,2,0,2,1,2212,0,0,1,1,1,2,2,2,0,970,1
2213,2213,0,1,10,0,0,4,0,2,0,2,0,2213,0,0,0,0,1,2,2,2,2,202,0
2214,2214,2,10,10,0,0,4,0,1,0,1,2,2214,0,0,1,1,1,2,2,2,2,922,0
2215,2215,0,9,8,2,0,1,0,0,2,2,0,2215,0,0,0,1,1,1,2,2,1,676,0
2216,2216,0,0,8,1,0,4,0,1,1,2,0,2216,0,0,1,1,1,1,2,2,2,85,0
2217,2217,0,0,11,0,0,0,0,2,0,1,0,2217,0,0,0,0,1,1,2,2,1,202,0
2218,2218,2,12,10,2,0,4,0,2,1,0,2,2218,0,0,1,1,1,1,2,2,2,1014,1
2219,2219,1,8,10,0,0,4,0,0,1,0,0,2219,0,0,0,1,1,2,2,2,0,766,0
2220,2220,2,3,10,0,0,1,0,1,0,1,0,2220,0,0,1,1,1,1,3,2,3,320,1
2221,2221,2,12,10,0,0,4,0,0,2,1,2,2221,0,0,0,2,1,1,3,2,1,1014,0
2222,2222,0,4,10,0,0,4,0,0,0,1,2,2222,0,0,1,1,1,1,3,2,3,419,0
2223,2223,1,9,10,0,0,4,0,0,2,0,0,2223,0,0,0,0,1,1,3,2,1,856,1
2224,2224,2,0,0,0,0,0,0,0,0,0,0,2224,0,0,1,2,1,0,3,2,1,0,1
2225,2225,1,10,10,0,0,4,0,0,2,1,2,2225,0,0,0,1,1,1,3,2,2,922,0
2226,2226,0,3,10,1,0,4,0,0,1,2,1,2226,0,0,1,0,1,0,3,2,2,320,0
2227,2227,1,5,10,0,0,2,0,0,1,1,2,2227,0,0,0,1,1,2,3,2,1,506,1
2228,2228,0,9,10,0,0,4,0,2,0,2,0,2228,0,0,1,1,1,0,3,2,2,856,0
2229,2229,2,4,10,0,0,1,0,0,0,2,0,2229,0,0,0,1,1,0,3,2,1,419,0
2230,2230,1,0,10,0,0,3,0,2,0,0,2,2230,0,0,1,2,1,2,3,2,0,145,0
2231,2231,2,9,10,0,0,4,0,0,1,0,1,2231,0,0,0,0,1,0,3,2,0,856,0
2232,2232,1,14,10,0,0,1,0,2,2,0,2,2232,0,0,1,0,1,0,3,2,1,1083,0
2233,2233,1,14,7,0,0,0,0,1,0,2,0,2233,0,0,0,1,1,1,3,2,0,970,0
2234,2234,2,2,10,1,0,4,0,1,1,2,1,2234,0,0,1,1,1,2,3,2,0,261,1
2235,2235,2,5,3,0,0,4,1,2,0,0,0,2235,0,0,0,0,1,0,3,2,0,85,0
2236,2236,1,6,7,0,0,4,0,1,0,2,0,2236,0,0,1,1,1,0,3,2,2,320,0
2237,2237,2,14,10,0,0,4,1,1,1,0,1,2237,0,0,0,0,1,0,3,2,2,1083,0
2238,2238,0,9,10,0,0,4,0,0,2,2,2,2238,0,0,1,1,1,0,3,2,0,856,0
2239,2239,1,1,10,0,0,1,0,2,0,2,0,2239,0,0,0,0,1,1,3,2,3,202,1
2240,2240,0,8,10,0,0,4,0,0,1,1,0,2240,0,0,1,2,1,2,3,2,2,766,0
2241,2241,1,2,10,0,0,1,0,0,0,1,2,2241,0,0,0,0,1,2,3,2,2,261,0
2242,2242,1,4,10,1,0,4,0,1,1,0,2,2242,0,0,1,1,1,0,3,2,2,419,0
2243,2243,0,10,10,0,0,4,0,1,1,2,0,2243,0,0,0,1,1,0,3,2,0,922,0
2244,2244,1,9,4,1,0,4,0,2,0,2,0,2244,0,0,1,2,1,1,3,2,3,320,0
2245,2245,1,9,10,0,0,4,0,2,0,1,0,2245,0,0,0,0,1,0,3,2,0,856,0
2246,2246,2,12,5,0,0,1,0,2,1,2,0,2246,0,0,1,1,1,2,3,2,0,676,1
2247,2247,1,12,10,0,0,4,1,0,0,2,1,2247,0,0,0,1,1,0,3,2,2,1014,0
2248,2248,0,9,10,0,0,4,0,1,1,2,0,2248,0,0,1,1,1,1,3,2,1,856,0
2249,2249,1,6,10,0,0,4,0,1,0,0,0,2249,0,0,0,0,1,1,3,2,3,580,0
2250,2250,0,12,10,0,0,4,0,0,2,1,1,2250,0,0,1,0,1,1,3,2,0,1014,0
2251,2251,1,14,10,0,0,4,0,1,0,1,1,2251,0,0,0,1,1,2,3,2,1,1083,1
2252,2252,2,0,10,0,0,4,0,0,2,2,0,2252,0,0,1,0,1,2,3,2,2,145,0
2253,2253,0,10,10,0,0,0,0,2,2,1,2,2253,0,0,0,1,1,1,3,2,2,922,1
2254,2254,0,10,10,0,0,4,0,1,0,1,0,2254,0,0,1,0,1,2,3,2,2,922,0
2255,2255,0,12,10,0,0,4,0,0,0,2,2,2255,0,0,0,1,1,0,3,2,1,1014,0
2256,2256,2,11,8,0,0,1,0,2,0,1,2,2256,0,0,1,1,1,0,3,2,2,856,0
2257,2257,0,8,10,0,0,4,0,0,0,0,2,2257,0,0,0,0,1,2,3,2,1,766,1
2258,2258,1,11,10,0,0,4,0,0,2,2,1,2258,0,0,1,1,1,0,3,2,0,970,0
2259,2259,1,9,6,0,0,4,0,2,1,0,2,2259,0,0,0,1,1,1,3,2,2,506,0
2260,2260,0,4,10,1,0,4,0,0,0,2,0,2260,0,0,1,1,1,2,3,2,3,419,1
2261,2261,1,9,4,1,0,4,0,1,0,1,0,2261,0,0,0,1,1,0,3,2,0,320,0
2262,2262,2,2,10,0,0,4,0,0,2,1,0,2262,0,0,1,1,1,0,3,2,1,261,0
2263,2263,0,10,10,0,0,4,0,0,0,1,1,2263,0,0,0,0,1,0,3,2,0,922,0
2264,2264,0,4,10,0,0,4,0,1,1,1,2,2264,0,0,1,1,1,0,3,2,1,419,0
2265,2265,0,13,10,0,0,1,0,0,1,2,0,2265,0,0,0,1,1,0,3,2,3,1058,0
2266,2266,0,7,10,0,0,0,0,2,0,2,0,2266,0,0,1,1,1,2,3,2,3,676,0
2267,2267,2,11,1,2,0,0,0,2,1,0,2,2267,0,0,0,2,1,2,3,2,1,261,0
2268,2268,1,6,10,0,0,4,0,1,1,0,0,2268,0,0,1,1,1,0,3,2,3,580,1
2269,2269,1,2,10,0,0,4,0,2,1,2,1,2269,0,0,0,2,1,1,3,2,2,261,0
2270,2270,1,13,10,0,0,2,0,1,2,2,0,2270,0,0,1,1,1,2,3,2,1,1058,0
2271,2271,0,4,10,0,0,1,0,0,2,1,0,2271,0,0,0,0,1,0,3,2,1,419,0
2272,2272,0,5,10,0,0,4,0,2,0,0,0,2272,0,0,1,1,1,0,3,2,0,506,0
2273,2273,1,9,10,0,0,4,0,1,1,2,0,2273,0,0,0,0,1,0,3,2,3,856,1
2274,2274,1,9,10,2,0,4,0,1,1,0,0,2274,0,0,1,0,1,0,3,2,2,856,0
2275,2275,1,11,10,2,0,1,1,0,2,2,2,2275,0,0,0,1,1,1,3,2,2,970,0
2276,2276,1,9,10,0,0,4,0,1,0,1,1,2276,0,0,1,2,1,2,3,2,2,856,0
2277,2277,2,1,10,0,0,4,0,0,0,0,1,2277,0,0,0,1,1,0,3,2,3,202,0
2278,2278,0,3,10,1,0,4,0,0,0,1,1,2278,0,0,1,1,1,2,3,2,2,320,0
2279,2279,2,9,4,1,0,4,0,2,0,2,1,2279,0,0,0,0,1,2,3,2,1,320,0
2280,2280,2,12,10,2,0,0,0,1,0,0,1,2280,0,0,1,1,1,2,3,2,0,1014,0
2281,2281,1,9,10,1,0,4,0,0,1,1,0,2281,0,0,0,1,1,0,3,2,2,856,0
2282,2282,1,13,4,0,0,4,0,0,0,2,2,2282,0,0,1,1,1,0,3,2,0,676,1
2283,2283,1,10,10,1,0,4,0,0,1,0,0,2283,0,0,0,1,1,2,3,2,1,922,1
2284,2284,2,5,10,0,0,4,1,0,0,0,2,2284,0,0,1,1,1,2,3,2,0,506,0
2285,2285,2,10,10,0,0,4,1,0,0,0,1,2285,0,0,0,1,1,2,3,2,0,922,0
2286,2286,0,5,10,1,0,1,1,0,2,2,0,2286,0,0,1,1,1,2,3,2,3,506,1
2287,2287,0,9,10,0,0,4,0,1,0,2,1,2287,0,0,0,1,1,0,3,2,1,856,0
2288,2288,2,1,10,0,0,4,0,1,0,0,0,2288,0,0,1,1,1,2,3,2,2,202,0
2289,2289,0,2,9,0,0,4,0,1,2,0,0,2289,0,0,0,0,1,0,3,2,1,202,0
2290,2290,1,10,10,0,0,4,0,0,0,2,1,2290,0,0,1,1,1,2,3,2,3,922,0
2291,2291,0,10,10,1,0,1,0,0,2,1,1,2291,0,0,0,1,1,2,3,2,3,922,1
2292,2292,1,5,10,0,0,1,0,2,1,2,0,2292,0,0,1,0,1,1,3,2,3,506,0
2293,2293,0,5,10,0,0,4,0,0,2,0,0,2293,0,0,0,0,1,0,3,2,2,506,0
2294,2294,2,14,10,0,0,4,0,2,2,0,1,2294,0,0,1,0,1,0,3,2,0,1083,0
2295,2295,2,9,10,0,0,4,0,2,0,0,0,2295,0,0,0,2,1,1,3,2,0,856,0
2296,2296,2,9,10,0,0,4,0,0,1,0,0,2296,0,0,1,2,1,0,3,2,1,856,1
2297,2297,1,4,10,0,0,2,0,0,1,1,0,2297,0,0,0,1,1,2,3,2,0,419,0
2298,2298,1,13,10,0,0,4,0,0,0,1,1,2298,0,0,1,1,1,1,3,2,2,1058,1
2299,2299,1,12,10,0,0,3,0,2,0,0,0,2299,0,0,0,1,1,0,3,2,1,1014,0
2300,2300,0,8,10,1,0,4,1,0,1,2,1,2300,5,0,1,1,1,1,3,2,3,766,1
2301,2301,1,1,10,0,0,4,1,0,1,2,1,2301,5,0,0,0,1,2,3,2,1,202,0
2302,2302,0,10,10,0,0,0,1,0,1,1,2,2302,5,0,1,2,1,2,3,2,2,922,0
2303,2303,1,1,10,0,0,1,1,2,2,1,2,2303,5,0,0,0,1,0,3,2,2,202,0
